file,airplane,bells,birds,cats,chicken coop,cicadas and crickets,clacson,crows and seagulls,dogs,garbage,helicopter,lawn mower and bush cutter,music,sirens and alarms,thunder fireworks and gunshot,train,vacuum cleaner,fan and hairdryer,vehicle idling,vehicle pass-by,voices,workshop
swr5qb s.wav,0.2386789321899414,0.07859760522842407,0.3268664479255676,0.1649238020181656,0.20428770780563354,0.18680323660373688,0.15606018900871277,0.22986531257629395,0.1946510374546051,0.047029267996549606,0.20330697298049927,0.15959274768829346,0.05505586043000221,0.00879649631679058,0.1996818333864212,0.17682044208049774,0.10767116397619247,0.046328749507665634,0.029620083048939705,0.13666455447673798,0.0966859757900238,0.025858385488390923
sxs5ak e.wav,0.24915722012519836,0.16649827361106873,0.0873730480670929,0.12900610268115997,0.010918028652668,0.09302283823490143,0.055567458271980286,0.06418253481388092,0.10773913562297821,0.08236761391162872,0.13666579127311707,0.06042465567588806,0.08354198932647705,0.1780378520488739,0.10511571168899536,0.19782964885234833,0.15168462693691254,0.12932907044887543,0.003017343580722809,0.14829038083553314,0.10910344868898392,0.013253068551421165
tar793 s.wav,0.31419265270233154,0.11778758466243744,0.2657979130744934,0.18510852754116058,0.14414232969284058,0.2883416414260864,0.13288825750350952,0.22401989996433258,0.16247394680976868,0.029111454263329506,0.25195425748825073,0.18996983766555786,0.06896886229515076,0.11929261684417725,0.28364455699920654,0.2184491753578186,0.09776385128498077,0.11661434918642044,0.07744239270687103,0.19315147399902344,0.13558833301067352,-0.0034821871668100357
thy2sp e.wav,0.41949528455734253,0.02488001622259617,0.18004083633422852,0.13503693044185638,0.1441575288772583,0.15216773748397827,0.09401030838489532,0.13135278224945068,0.11765945702791214,0.03558520972728729,0.2986171245574951,0.12544982135295868,0.013006309978663921,0.06182992830872536,0.16262173652648926,0.19122004508972168,0.1477489024400711,0.14825332164764404,0.08217107504606247,0.21267002820968628,0.15372130274772644,-0.009067337028682232
tom2ex e.wav,0.410178542137146,0.05229565501213074,0.14213255047798157,0.12458191066980362,0.08962374925613403,0.0724048763513565,0.0962340459227562,0.10280874371528625,0.11657822132110596,0.06603559851646423,0.2804732322692871,0.08859923481941223,0.011801449581980705,0.07172428071498871,0.12086166441440582,0.19578677415847778,0.18421882390975952,0.11700852960348129,0.04144589975476265,0.20861414074897766,0.16073186695575714,-0.0005413179169408977
tom5566 s.wav,0.05594928562641144,0.06415488570928574,0.18174844980239868,0.15004312992095947,0.0730772390961647,0.1673300862312317,0.09519657492637634,0.12394268810749054,0.14836148917675018,0.045693304389715195,0.07483421266078949,0.08477753400802612,0.015922974795103073,-0.037813857197761536,0.15325979888439178,0.11372175812721252,0.047148313373327255,0.04409569501876831,-0.025258049368858337,0.03025181218981743,0.08305526524782181,0.02194054424762726
tom9tm e.wav,0.4114868640899658,0.05986377224326134,0.1785864531993866,0.12268871068954468,0.12630032002925873,0.16475936770439148,0.09082281589508057,0.13216371834278107,0.10087548196315765,0.025599898770451546,0.29671573638916016,0.1356337070465088,0.03650566190481186,0.08514630794525146,0.2116853892803192,0.2013719528913498,0.1339862197637558,0.1263592541217804,0.057193219661712646,0.22241875529289246,0.1324075311422348,-0.012875882908701897
ubd116 e.wav,0.43152207136154175,0.043568387627601624,0.19494855403900146,0.08768710494041443,0.14593635499477386,0.16517379879951477,0.11410387605428696,0.15529996156692505,0.08160234242677689,0.019234899431467056,0.32769936323165894,0.1639895737171173,0.05536388233304024,0.0792357474565506,0.11898299306631088,0.17507754266262054,0.12717120349407196,0.11439952254295349,0.07811310887336731,0.2102314829826355,0.1327618956565857,-0.0046706716530025005
vlg1ba s.wav,0.005789509043097496,0.06182986870408058,0.2413727045059204,0.14301861822605133,0.10400502383708954,0.09771928191184998,0.09803934395313263,0.17542758584022522,0.20670156180858612,0.030684281140565872,0.016347777098417282,0.08191166818141937,0.03304962441325188,-0.028003927320241928,0.13118475675582886,0.0843043178319931,0.03473074734210968,-0.011211767792701721,-0.033093273639678955,0.008273772895336151,0.05043325573205948,0.02807147242128849
vlg28qv s.wav,0.32794189453125,0.07812690734863281,0.1658433973789215,0.1473197042942047,0.09134367853403091,0.10428307205438614,0.12743718922138214,0.12730947136878967,0.12767887115478516,0.11159120500087738,0.20063138008117676,0.05786186084151268,0.022603875026106834,0.03491315618157387,0.19890151917934418,0.217269167304039,0.1516025960445404,0.11720465123653412,0.05928221344947815,0.24673983454704285,0.14001457393169403,0.020917672663927078
vlg6309.wav,0.22226668894290924,0.0869114100933075,0.33983176946640015,0.19630266726016998,0.1718488335609436,0.34356796741485596,0.14149169623851776,0.24749955534934998,0.15365856885910034,0.09096172451972961,0.1837109625339508,0.1958591341972351,0.05708891898393631,0.07925105094909668,0.2264125794172287,0.2233988642692566,0.12428449094295502,0.13776206970214844,0.04245968163013458,0.140345960855484,0.07621221989393234,0.03648955374956131
vlg739d s.wav,0.29075175523757935,0.08837093412876129,0.23378874361515045,0.1669543832540512,0.1274845451116562,0.20057807862758636,0.13158193230628967,0.1871180683374405,0.13515695929527283,0.06894077360630035,0.21545052528381348,0.1258821189403534,0.025166401639580727,0.06633667647838593,0.29942137002944946,0.17822757363319397,0.11855019629001617,0.11321550607681274,0.02019589953124523,0.21239250898361206,0.11237321048974991,-0.00461945403367281
wmt7rd e.wav,0.2977021038532257,0.08166562765836716,0.10422130674123764,0.10738824307918549,0.03401612862944603,0.04716257005929947,0.059343427419662476,0.08112563192844391,0.10001327097415924,0.07341932505369186,0.1976260542869568,0.05893560126423836,0.001902707852423191,0.08161193132400513,0.07900813966989517,0.189291313290596,0.1566602736711502,0.10651431232690811,-0.015418276190757751,0.11229025572538376,0.12728367745876312,0.022351382300257683
wuk5611 e.wav,0.38561853766441345,0.03718780353665352,0.1725231111049652,0.09230243414640427,0.05832742154598236,0.07269210368394852,0.08881142735481262,0.11792483925819397,0.06841430068016052,0.030698340386152267,0.23756550252437592,0.08507443964481354,0.00628893356770277,0.06759609282016754,0.10409439355134964,0.1844387948513031,0.11936241388320923,0.07089762389659882,0.030696725472807884,0.17640873789787292,0.10397430509328842,-0.05784443020820618
wuk6hv e.wav,0.4216545820236206,0.06246025115251541,0.19712424278259277,0.1375611424446106,0.1623985767364502,0.1376284658908844,0.1129642128944397,0.14615970849990845,0.1364559680223465,0.07910224050283432,0.28665781021118164,0.1153460294008255,0.023008640855550766,0.04450978338718414,0.17984214425086975,0.2478342205286026,0.17945817112922668,0.1573556363582611,0.08907442539930344,0.21758390963077545,0.1688157320022583,0.04182647168636322
wzz1956 e.wav,0.4422624409198761,0.05172638222575188,0.18365421891212463,0.13601264357566833,0.1362026184797287,0.10185864567756653,0.10228535532951355,0.16040746867656708,0.12815462052822113,0.08807437121868134,0.29164206981658936,0.116192527115345,0.019501298666000366,0.043618448078632355,0.1709967851638794,0.26128286123275757,0.16809718310832977,0.14774101972579956,0.09887668490409851,0.2481563836336136,0.18867310881614685,0.02511722221970558
wzz85 e.wav,0.3526914119720459,0.04132112115621567,0.10145781934261322,0.09473209828138351,0.05631908029317856,0.036253444850444794,0.053034503012895584,0.07942640781402588,0.08652354776859283,0.062211163341999054,0.2320103496313095,0.059051938354969025,-0.00885104201734066,0.03532923012971878,0.09771095216274261,0.20826615393161774,0.14966507256031036,0.10684868693351746,0.02823657914996147,0.16042271256446838,0.1311025321483612,0.0013857322046533227
